year,serial,month,cpsid,asecflag,asecwth,pernum,cpsidp,cpsidv,asecwt,age,sex,empstat,occ2010,ind1990,uhrsworkt,educ,incwage,implied_hourly_wage
2025,29089,3,20240202655400,1,1677.81,1,20240202655401,202402026554011,1677.81,44,Male,10,220,60,40,73,58000,27.884615384615383
2025,29089,3,20240202655400,1,1677.81,2,20240202655402,202402026554021,1677.81,49,Female,10,725,791,40,73,20000,9.615384615384615
2025,29090,3,20241201192700,1,1234.97,1,20241201192701,202412011927011,1234.97,61,Male,10,5000,412,50,111,100000,38.46153846153846
2025,29091,3,20240302107200,1,694.95,1,20240302107201,202403021072011,694.95,59,Female,10,1010,702,40,123,135000,64.90384615384616
2025,29094,3,20240204091000,1,1527.22,1,20240204091001,202402040910011,1527.22,53,Male,10,9620,591,40,111,40000,19.23076923076923
2025,29096,3,20240106295800,1,995.41,1,20240106295801,202401062958011,995.41,77,Male,10,7210,751,40,91,55000,26.442307692307693
2025,29097,3,20231200486800,1,1153.79,1,20231200486801,202312004868011,1153.79,75,Male,10,6260,60,40,81,40000,19.23076923076923
2025,29098,3,20231200486200,1,1759.65,1,20231200486201,202312004862011,1759.65,67,Male,10,4750,620,24,73,12400,9.935897435897436
2025,29098,3,20231200486200,1,1759.65,2,20231200486202,202312004862021,1759.65,68,Female,10,5700,841,40,73,40000,19.23076923076923
2025,29100,3,20240103146300,1,875.5,1,20240103146301,202401031463011,875.5,26,Female,10,630,871,40,111,100000,48.07692307692308
2025,29100,3,20240103146300,1,875.5,2,20240103146302,202401031463021,885.5,26,Female,10,1200,711,40,111,147000,70.67307692307692
2025,29101,3,20250300251200,1,1811.19,1,20250300251201,202503002512011,1811.19,31,Male,10,1360,882,40,123,90000,43.26923076923077
2025,29101,3,20250300251200,1,1811.19,2,20250300251202,202503002512021,1811.19,28,Female,10,3255,812,40,111,80000,38.46153846153846
2025,29102,3,20250103404500,1,1039.82,1,20250103404501,202501034045011,1039.82,76,Male,10,430,12,60,111,100000,32.05128205128205
2025,29102,3,20250103404500,1,1039.82,2,20250103404502,202501034045021,1039.82,71,Female,10,430,791,40,111,100000,48.07692307692308
2025,29103,3,20250300973600,1,1548.14,1,20250300973601,202503009736011,1548.14,54,Female,10,430,732,40,81,40000,19.23076923076923
2025,29104,3,20250203389600,1,2005.48,1,20250203389601,202502033896011,2005.48,50,Female,10,650,741,40,111,105000,50.48076923076923
2025,29107,3,20240303047900,1,1468.39,1,20240303047901,202403030479011,1468.39,53,Male,10,1020,732,40,111,149000,71.63461538461539
2025,29109,3,20241202568200,1,1372.2,2,20241202568202,202412025682021,1372.2,73,Male,10,1107,831,40,81,43000,20.673076923076923
2025,29109,3,20241202568200,1,1372.2,3,20241202568203,202412025682031,2043.73,23,Female,10,2016,870,40,73,30000,14.423076923076923
2025,29111,3,20231200484200,1,1037.95,1,20231200484201,202312004842011,1037.95,49,Male,10,110,400,50,123,165000,63.46153846153846
2025,29111,3,20231200484200,1,1037.95,2,20231200484202,202312004842021,1037.95,47,Female,10,2200,850,40,123,110000,52.88461538461539
2025,29111,3,20231200484200,1,1037.95,3,20231200484206,202312004842061,900.11,17,Male,10,7260,651,12,60,20000,32.05128205128205
2025,29112,3,20240104596600,1,933.58,1,20240104596601,202401045966011,933.58,38,Female,10,4230,722,27,60,19000,13.532763532763532
2025,29112,3,20240104596600,1,933.58,2,20240104596602,202401045966021,933.58,59,Male,12,7750,60,40,73,60000,28.846153846153847
2025,29112,3,20240104596600,1,933.58,3,20240104596603,202401045966031,1037.11,19,Female,10,230,862,15,73,15000,19.23076923076923
2025,29113,3,20250202782400,1,1752.66,1,20250202782401,202502027824011,1752.66,40,Male,10,4720,591,42,81,16800,7.6923076923076925
2025,29120,3,20250206206600,1,1130.54,1,20250206206601,202502062066011,1130.54,31,Male,10,1460,882,40,123,98000,47.11538461538461
2025,29120,3,20250206206600,1,1130.54,2,20250206206602,202502062066021,1130.54,31,Female,10,725,850,40,123,80600,38.75
2025,29121,3,20241205816400,1,1930.56,2,20241205816403,202412058164031,1491.56,36,Male,10,10,711,40,111,57000,27.403846153846153
2025,29121,3,20241205816400,1,1930.56,3,20241205816402,202412058164021,1930.56,59,Female,10,1240,831,36,92,80000,42.73504273504273
2025,29122,3,20250106612700,1,1263.47,1,20250106612701,202501066127011,1263.47,39,Female,10,3300,840,40,81,35000,16.826923076923077
2025,29128,3,20240101744300,1,1102.06,1,20240101744301,202401017443011,1102.06,58,Female,10,740,700,40,111,49000,23.557692307692307
2025,29130,3,20231200483400,1,1524.55,2,20231200483402,202312004834021,1524.55,73,Female,10,4150,922,14,73,8000,10.989010989010989
2025,29130,3,20231200483400,1,1524.55,3,20231200483405,202312004834051,1508.77,27,Male,10,1107,700,40,111,66000,31.73076923076923
2025,29131,3,20240205038800,1,2438.92,1,20240205038801,202402050388011,2438.92,24,Male,10,1020,400,40,111,75000,36.05769230769231
2025,29131,3,20240205038800,1,2438.92,2,20240205038804,202402050388041,2131.9,25,Male,10,1020,732,40,123,125000,60.09615384615385
2025,29131,3,20240205038800,1,2438.92,3,20240205038803,202402050388031,2374.45,24,Male,10,1410,331,40,111,81000,38.94230769230769
2025,29132,3,20240200204300,1,1606.87,1,20240200204301,202402002043011,1606.87,62,Male,10,310,641,40,60,100000,48.07692307692308
2025,29133,3,20240104680600,1,1155.7,1,20240104680601,202401046806011,1155.7,24,Female,10,4720,641,35,81,35000,19.23076923076923
2025,29133,3,20240104680600,1,1155.7,2,20240104680603,202401046806031,1155.7,22,Female,10,2540,862,40,81,18000,8.653846153846153
2025,29133,3,20240104680600,1,1155.7,5,20240104680605,202401046806051,1037.11,17,Female,10,4720,641,24,60,20000,16.025641025641026
2025,29136,3,20231200483600,1,1759.65,2,20231200483602,202312004836021,1759.65,67,Female,10,4510,772,20,91,2000,1.9230769230769231
2025,29136,3,20231200483600,1,1759.65,3,20231200483603,202312004836031,1427.86,37,Male,10,9130,641,30,81,2319,1.4865384615384616
2025,29137,3,20240102563600,1,1161.72,2,20240102563602,202401025636021,1161.72,61,Male,10,4250,20,40,111,56000,26.923076923076923
2025,29141,3,20241201408700,1,1594.86,1,20241201408702,202412014087021,1594.86,52,Female,10,350,832,40,92,45000,21.634615384615383
2025,29141,3,20241201408700,1,1594.86,2,20241201408701,202412014087011,1594.86,56,Male,10,110,841,40,111,265000,127.40384615384616
2025,29142,3,20250202444700,1,934.75,1,20250202444701,202502024447011,934.75,45,Male,10,3320,831,36,92,88410,47.2275641025641
2025,29142,3,20250202444700,1,934.75,2,20250202444702,202502024447021,934.75,47,Female,10,3255,840,40,111,84006,40.3875
2025,29144,3,20250305487500,1,1811.19,1,20250305487501,202503054875011,1811.19,28,Female,10,4840,432,60,81,15000,4.8076923076923075
2025,29144,3,20250305487500,1,1811.19,2,20250305487502,202503054875021,1811.19,32,Male,10,110,732,40,123,125000,60.09615384615385
2025,29144,3,20250305487500,1,1811.19,3,20250305487503,202503054875031,2022.46,31,Male,10,120,702,40,111,85000,40.86538461538461
2025,29145,3,20250104101500,1,542.11,1,20250104101501,202501041015011,542.11,48,Male,10,6200,60,50,73,162000,62.30769230769231
2025,29145,3,20250104101500,1,542.11,2,20250104101502,202501041015021,542.11,46,Female,10,8965,180,40,73,62000,29.807692307692307
2025,29145,3,20250104101500,1,542.11,3,20250104101503,202501041015031,929.87,24,Female,10,3255,831,20,81,50000,48.07692307692308
2025,29145,3,20250104101500,1,542.11,4,20250104101504,202501041015041,861.76,19,Male,10,4710,750,30,71,80000,51.282051282051285
2025,29145,3,20250104101500,1,542.11,5,20250104101505,202501041015051,896.39,18,Female,10,5160,701,40,71,50000,24.03846153846154
2025,29145,3,20250104101500,1,542.11,6,20250104101506,202501041015061,896.39,17,Female,10,5240,641,6,60,4500,14.423076923076923
2025,29146,3,20250202359500,1,1576.55,1,20250202359501,202502023595011,1576.55,67,Female,10,1107,711,40,81,60000,28.846153846153847
2025,29148,3,20250106240800,1,796.6,2,20250106240802,202501062408021,641.2,64,Male,10,4760,591,40,73,75000,36.05769230769231
2025,29151,3,20250204548800,1,2268.42,1,20250204548801,202502045488011,2268.42,41,Male,10,9420,400,40,81,168000,80.76923076923077
2025,29152,3,20250304133800,1,810.22,1,20250304133801,202503041338011,810.22,61,Female,10,4600,862,32,81,5000,3.0048076923076925
2025,29153,3,20250302798500,1,827.86,2,20250302798502,202503027985021,1262.25,27,Female,10,2630,681,40,73,30000,14.423076923076923
2025,29154,3,20240102524300,1,1102.06,2,20240102524302,202401025243021,1102.06,58,Female,10,3258,840,24,111,90000,72.11538461538461
2025,29155,3,20231200487200,1,1822.53,1,20231200487201,202312004872011,1822.53,39,Female,10,1240,711,40,111,117000,56.25
2025,29156,3,20250100523400,1,1860.09,1,20250100523401,202501005234011,1860.09,32,Female,10,1360,60,40,111,74000,35.57692307692308
2025,29158,3,20240306299300,1,1716.16,1,20240306299301,202403062993011,1716.16,33,Female,10,430,791,40,73,40000,19.23076923076923
2025,29160,3,20231200483800,1,1719.04,1,20231200483801,202312004838011,1719.04,26,Female,10,430,121,40,111,105000,50.48076923076923
2025,29161,3,20240105952800,1,1471.42,1,20240105952801,202401059528011,1471.42,22,Male,10,1360,60,40,111,87000,41.82692307692308
2025,29162,3,20241202476600,1,1015.38,1,20241202476601,202412024766011,1015.38,35,Male,10,3060,831,40,124,350000,168.26923076923077
2025,29163,3,20250201236900,1,1115.31,1,20250201236901,202502012369011,1115.31,35,Female,10,3820,910,49,123,76000,29.827315541601255
2025,29163,3,20250201236900,1,1115.31,2,20250201236902,202502012369021,1115.31,35,Male,10,1020,732,40,111,160000,76.92307692307692
2025,29164,3,20250102788800,1,1008.63,1,20250102788801,202501027888011,1008.63,41,Female,12,430,12,40,81,83000,39.90384615384615
2025,29165,3,20250104135200,1,1151.22,1,20250104135201,202501041352011,1151.22,59,Male,10,5240,740,40,81,108000,51.92307692307692
2025,29165,3,20250104135200,1,1151.22,2,20250104135202,202501041352021,1151.22,59,Female,10,1107,732,40,81,75000,36.05769230769231
2025,29167,3,20241202223300,1,1749.16,1,20241202223301,202412022233011,1749.16,29,Male,10,6260,60,40,73,15000,7.211538461538462
2025,29168,3,20250102515300,1,898.38,1,20250102515301,202501025153011,898.38,62,Female,10,4610,840,40,73,50000,24.03846153846154
2025,29168,3,20250102515300,1,898.38,2,20250102515302,202501025153021,1504.71,28,Male,10,5620,642,16,73,7500,9.014423076923077
2025,29170,3,20240106292500,1,1260.22,1,20240106292501,202401062925011,1260.22,50,Female,10,4700,731,45,81,60000,25.641025641025642
2025,29171,3,20240202658100,1,907.99,1,20240202658101,202402026581011,907.99,50,Male,10,3740,910,56,81,100000,34.34065934065934
2025,29173,3,20240305562500,1,792.51,1,20240305562501,202403055625011,792.51,72,Female,12,4760,591,10,81,37420,71.96153846153847
2025,29173,3,20240305562500,1,792.51,2,20240305562502,202403055625021,792.51,75,Male,10,3930,740,32,73,25000,15.024038461538462
2025,29176,3,20240204665200,1,1509.22,1,20240204665201,202402046652011,1509.22,65,Female,10,5620,391,44,91,60000,26.223776223776223
2025,29176,3,20240204665200,1,1509.22,2,20240204665202,202402046652021,3396.13,41,Male,10,6355,60,40,91,55000,26.442307692307693
2025,29179,3,20250306570100,1,650.67,1,20250306570101,202503065701011,650.67,38,Male,10,6355,60,50,111,140000,53.84615384615385
2025,29179,3,20250306570100,1,650.67,2,20250306570102,202503065701021,650.67,35,Female,12,4020,842,35,111,60000,32.967032967032964
2025,29181,3,20241200389700,1,1233.06,1,20241200389701,202412003897013,1233.06,41,Male,10,9130,550,35,73,38896,21.37142857142857
2025,29182,3,20250301914500,1,851.11,2,20250301914502,202503019145021,851.11,35,Female,10,4020,601,40,73,75000,36.05769230769231
2025,29184,3,20240105480600,1,1075.33,1,20240105480601,202401054806011,1075.33,66,Male,10,3060,831,40,124,350000,168.26923076923077
2025,29184,3,20240105480600,1,1075.33,2,20240105480602,202401054806021,1075.33,66,Female,10,4720,601,24,111,24000,19.23076923076923
2025,29185,3,20250104988200,1,2263.61,1,20250104988201,202501049882011,2263.61,22,Female,10,5120,400,18,81,1640,1.7521367521367521
2025,29188,3,20231200487400,1,972.01,1,20231200487401,202312004874011,972.01,38,Female,10,4710,560,40,111,68000,32.69230769230769
2025,29189,3,20240101090700,1,965.55,1,20240101090701,202401010907011,965.55,44,Male,10,136,731,40,111,230000,110.57692307692308
2025,29189,3,20240101090700,1,965.55,2,20240101090702,202401010907021,965.55,40,Female,10,136,731,40,81,75000,36.05769230769231
2025,29196,3,20241200411700,1,1046.32,1,20241200411701,202412004117011,1046.32,48,Female,10,3258,840,45,123,163000,69.65811965811966
2025,29197,3,20241203345700,1,992.32,1,20241203345701,202412033457011,992.32,44,Male,10,1020,732,50,111,220000,84.61538461538461
2025,29197,3,20241203345700,1,992.32,2,20241203345702,202412033457021,992.32,44,Female,10,4620,881,40,111,14000,6.730769230769231
2025,29198,3,20241202373800,1,1751.47,1,20241202373801,202412023738011,1751.47,60,Female,10,2540,842,30,73,50000,32.05128205128205
2025,29198,3,20241202373800,1,1751.47,2,20241202373802,202412023738021,1751.47,61,Male,10,10,810,50,111,190000,73.07692307692308
2025,29207,3,20250204728500,1,1050.8,1,20250204728501,202502047285011,1050.8,61,Male,10,5850,110,50,73,251148,96.59538461538462
2025,29207,3,20250204728500,1,1050.8,2,20250204728502,202502047285021,1050.8,47,Female,10,2025,831,40,73,70000,33.65384615384615
2025,29208,3,20240100334800,1,878.51,1,20240100334801,202401003348011,878.51,43,Male,10,10,711,40,123,150000,72.11538461538461
2025,29208,3,20240100334800,1,878.51,3,20240100334803,202401003348031,914.77,44,Male,10,4020,831,40,71,40000,19.23076923076923
2025,29212,3,20240200726400,1,1089.41,1,20240200726401,202402007264011,1089.41,44,Male,10,410,712,40,81,120000,57.69230769230769
2025,29212,3,20240200726400,1,1089.41,3,20240200726402,202402007264021,1089.41,39,Female,10,430,910,60,81,63200,20.256410256410255
2025,29215,3,20240206291500,1,1676.86,1,20240206291501,202402062915011,1676.86,58,Male,10,9620,342,45,50,35000,14.957264957264957
2025,29215,3,20240206291500,1,1676.86,2,20240206291502,202402062915021,1676.86,62,Female,10,8965,322,40,50,35000,16.826923076923077
2025,29218,3,20250304996200,1,857.98,2,20250304996202,202503049962021,857.98,38,Female,10,5000,850,15,111,31000,39.743589743589745
2025,29223,3,20240304143300,1,778.26,1,20240304143301,202403041433011,778.26,22,Female,10,9720,111,40,81,15000,7.211538461538462
2025,29223,3,20240304143300,1,778.26,4,20240304143306,202403041433061,658.28,45,Female,10,9720,111,40,73,7000,3.3653846153846154
2025,29223,3,20240304143300,1,778.26,5,20240304143305,202403041433051,560.73,33,Male,10,4220,810,24,2,7000,5.608974358974359
2025,29229,3,20250302366300,1,851.11,1,20250302366301,202503023663011,851.11,37,Female,10,3255,832,70,111,240000,65.93406593406593
2025,29232,3,20250204215200,1,1522.83,1,20250204215201,202502042152012,1522.83,59,Male,10,7340,100,40,73,75000,36.05769230769231
2025,29233,3,20250302789800,1,1484.65,1,20250302789801,202503027898011,1484.65,61,Female,10,565,710,45,81,80000,34.18803418803419
2025,29233,3,20250302789800,1,1484.65,2,20250302789802,202503027898021,1484.65,62,Male,10,120,612,50,81,176270,67.79615384615384
2025,29234,3,20250201521700,1,1202.55,2,20250201521702,202502015217021,1202.55,40,Male,10,4320,810,60,111,150000,48.07692307692308
2025,29239,3,20250304341200,1,1533.43,1,20250304341201,202503043412011,1533.43,45,Female,10,4110,641,15,92,35000,44.87179487179487
2025,29254,3,20250202386400,1,1751.67,2,20250202386402,202502023864021,1751.67,61,Female,10,4810,711,40,92,90000,43.26923076923077
2025,29256,3,20250301532400,1,1452.98,1,20250301532401,202503015324011,1452.98,68,Female,10,5120,882,40,91,58000,27.884615384615383
2025,29276,3,20251302927600,1,1017.59,1,20251302927601,202513029276011,1017.59,31,Male,10,5240,710,40,92,57000,27.403846153846153
2025,29276,3,20251302927600,1,1017.59,2,20251302927602,202513029276021,1017.59,30,Female,10,4230,722,35,73,27000,14.835164835164836
2025,29277,3,20251302927700,1,992.7,1,20251302927701,202513029277011,992.7,38,Male,10,6260,60,40,92,30000,14.423076923076923
2025,29278,3,20241302960600,1,1036.58,1,20251302927801,202513029278011,1036.58,35,Male,10,6230,60,32,73,20000,12.01923076923077
2025,29278,3,20241302960600,1,1036.58,2,20251302927802,202513029278021,1036.58,25,Female,10,9640,100,32,20,30000,18.028846153846153
2025,29279,3,20251302927900,1,1062.52,2,20251302927902,202513029279021,1062.52,36,Male,10,9130,410,40,50,55000,26.442307692307693
2025,29280,3,20251302928000,1,913.73,2,20251302928002,202513029280021,913.73,27,Male,10,3420,541,20,81,9000,8.653846153846153
2025,29281,3,20251302928100,1,1036.98,1,20251302928101,202513029281011,1036.98,29,Female,10,2010,842,40,123,58000,27.884615384615383
2025,29282,3,20251302928200,1,992.7,1,20251302928201,202513029282011,992.7,29,Female,10,4820,702,40,73,45000,21.634615384615383
2025,29283,3,20251302928300,1,1036.58,1,20251302928301,202513029283011,1036.58,25,Female,10,50,710,38,111,98000,49.59514170040486
2025,29283,3,20251302928300,1,1036.58,2,20251302928302,202513029283021,1036.58,27,Male,10,3060,831,50,124,65000,25.0
2025,29284,3,20241302961000,1,767.0,1,20241302961001,202413029610011,767.0,33,Male,12,10,711,45,111,350000,149.57264957264957
2025,29284,3,20241302961000,1,767.0,2,20241302961002,202413029610021,767.0,33,Female,12,5700,711,55,123,260000,90.9090909090909
2025,29285,3,20241302960400,1,880.65,1,20241302960401,202413029604011,880.65,43,Male,10,6440,60,40,71,54000,25.96153846153846
2025,29286,3,20251302928600,1,972.88,1,20251302928601,202513029286011,972.88,55,Female,10,2320,842,40,123,40000,19.23076923076923
2025,29286,3,20251302928600,1,972.88,2,20251302928602,202513029286021,972.88,58,Male,10,2340,910,40,111,80000,38.46153846153846
2025,29286,3,20251302928600,1,972.88,3,20251302928603,202513029286031,1215.4,21,Female,10,4050,842,39,73,20000,9.861932938856016
2025,29287,3,20251302928700,1,1215.4,1,20251302928701,202513029287011,1215.4,22,Male,10,5160,700,40,92,32000,15.384615384615385
2025,29287,3,20251302928700,1,1215.4,2,20251302928702,202513029287021,1215.4,22,Female,10,3420,850,40,111,39000,18.75
